"","Name","DistanceAT","ortholog","Strain","TF","Length"
"5600","EbroNfe1_005701-T1",13484,"og_8912","EbroNfe1","FALSE",458
"5601","EbroNfe1_005702-T1",9376,"og_10797","EbroNfe1","FALSE",706
"5602","EbroNfe1_005703-T1",102115,"og_7761","EbroNfe1","FALSE",326
"5603","EbroNfe1_005704-T1",104200,"og_10401","EbroNfe1","FALSE",518
"5604","EbroNfe1_005705-T1",4755,"og_10863","EbroNfe1","FALSE",1344
"5605","EbroNfe1_005706-T1",106299,"og_2559","EbroNfe1","FALSE",423
"5606","EbroNfe1_005707-T1",108121,"og_2342","EbroNfe1","FALSE",407
"5607","EbroNfe1_005708-T1",3432,"og_29689","EbroNfe1","TRUE",273
"5608","EbroNfe1_005709-T1",581,"og_8079","EbroNfe1","FALSE",437
"5609","EbroNfe1_005710-T1",1112,"og_11662","EbroNfe1","FALSE",471
"5610","EbroNfe1_005711-T1",98689,"og_8098","EbroNfe1","FALSE",2189
"5611","EbroNfe1_005712-T1",4239,"og_11687","EbroNfe1","FALSE",732
"5612","EbroNfe1_005713-T1",7229,"og_11210","EbroNfe1","FALSE",604
"5613","EbroNfe1_005714-T1",94942,"og_2140","EbroNfe1","FALSE",865
"5614","EbroNfe1_005715-T1",4981,"og_4869","EbroNfe1","FALSE",240
"5615","EbroNfe1_005716-T1",12149,"og_3040","EbroNfe1","FALSE",949
"5616","EbroNfe1_005717-T1",354,"og_0852","EbroNfe1","FALSE",1075
"5617","EbroNfe1_005718-T1",93136,"og_9787","EbroNfe1","FALSE",406
"5618","EbroNfe1_005719-T1",90362,"og_9781","EbroNfe1","FALSE",575
"5619","EbroNfe1_005720-T1",15781,"og_9287","EbroNfe1","FALSE",355
"5620","EbroNfe1_005721-T1",17245,"og_9620","EbroNfe1","FALSE",394
"5621","EbroNfe1_005722-T1",19099,"og_11220","EbroNfe1","FALSE",846
"5622","EbroNfe1_005723-T1",87458,"og_4165","EbroNfe1","FALSE",125
"5623","EbroNfe1_005724-T1",82846,"og_10854","EbroNfe1","FALSE",1071
"5624","EbroNfe1_005725-T1",21824,"og_4500","EbroNfe1","FALSE",250
"5625","EbroNfe1_005726-T1",23142,"og_2679","EbroNfe1","FALSE",689
"5626","EbroNfe1_005727-T1",80061,"og_10844","EbroNfe1","FALSE",636
"5627","EbroNfe1_005728-T1",25876,"og_3374","EbroNfe1","FALSE",452
"5628","EbroNfe1_005729-T1",28689,"og_3884","EbroNfe1","FALSE",654
"5629","EbroNfe1_005730-T1",76012,"og_8369","EbroNfe1","FALSE",933
"5630","EbroNfe1_005731-T1",31279,"og_2042","EbroNfe1","FALSE",253
"5631","EbroNfe1_005732-T1",181,"og_10783","EbroNfe1","FALSE",527
"5632","EbroNfe1_005733-T1",29034,"og_2762","EbroNfe1","FALSE",307
"5633","EbroNfe1_005734-T1",69364,"og_9820","EbroNfe1","FALSE",1592
"5634","EbroNfe1_005735-T1",127,"og_0511","EbroNfe1","FALSE",292
"5635","EbroNfe1_005736-T1",3170,"og_0013","EbroNfe1","FALSE",398
"5636","EbroNfe1_005737-T1",24479,"og_2202","EbroNfe1","FALSE",614
"5637","EbroNfe1_005738-T1",4691,"og_11496","EbroNfe1","FALSE",443
"5638","EbroNfe1_005739-T1",2179,"og_1501","EbroNfe1","FALSE",1242
"5639","EbroNfe1_005740-T1",22923,"og_2920","EbroNfe1","FALSE",277
"5640","EbroNfe1_005741-T1",66720,"og_9098","EbroNfe1","FALSE",298
"5641","EbroNfe1_005742-T1",7333,"og_10723","EbroNfe1","FALSE",291
"5642","EbroNfe1_005743-T1",22338,"og_2160","EbroNfe1","FALSE",72
"5643","EbroNfe1_005744-T1",8492,"og_0555","EbroNfe1","FALSE",136
"5644","EbroNfe1_005745-T1",61675,"og_0009","EbroNfe1","FALSE",889
"5645","EbroNfe1_005746-T1",16392,"og_1268","EbroNfe1","FALSE",1433
"5646","EbroNfe1_005747-T1",1650,"og_7824","EbroNfe1","FALSE",366
"5647","EbroNfe1_005748-T1",9434,"og_6656","EbroNfe1","FALSE",1170
"5648","EbroNfe1_005749-T1",2564,"og_0082","EbroNfe1","FALSE",116
"5649","EbroNfe1_005750-T1",248,"og_29690","EbroNfe1","TRUE",360
"5650","EbroNfe1_005751-T1",59372,"og_2833","EbroNfe1","FALSE",552
"5651","EbroNfe1_005752-T1",15830,"og_0574","EbroNfe1","FALSE",93
"5652","EbroNfe1_005753-T1",12642,"og_29691","EbroNfe1","TRUE",686
"5653","EbroNfe1_005754-T1",15894,"og_1874","EbroNfe1","FALSE",539
"5654","EbroNfe1_005755-T1",57822,"og_4184","EbroNfe1","FALSE",218
"5655","EbroNfe1_005756-T1",50147,"og_10792","EbroNfe1","FALSE",1976
"5656","EbroNfe1_005757-T1",10742,"og_1567","EbroNfe1","FALSE",426
"5657","EbroNfe1_005758-T1",8990,"og_6048","EbroNfe1","FALSE",516
"5658","EbroNfe1_005759-T1",20751,"og_0905","EbroNfe1","FALSE",145
"5659","EbroNfe1_005760-T1",5395,"og_8729","EbroNfe1","FALSE",897
"5660","EbroNfe1_005761-T1",23014,"og_0967","EbroNfe1","FALSE",222
"5661","EbroNfe1_005762-T1",24321,"og_10889","EbroNfe1","FALSE",930
"5662","EbroNfe1_005763-T1",46080,"og_2595","EbroNfe1","FALSE",1110
"5663","EbroNfe1_005764-T1",3399,"og_9568","EbroNfe1","FALSE",384
"5664","EbroNfe1_005765-T1",2543,"og_0957","EbroNfe1","FALSE",782
"5665","EbroNfe1_005766-T1",902,"og_9695","EbroNfe1","FALSE",428
"5666","EbroNfe1_005767-T1",44876,"og_0372","EbroNfe1","FALSE",95
"5667","EbroNfe1_005768-T1",29938,"og_9383","EbroNfe1","FALSE",574
"5668","EbroNfe1_005769-T1",43002,"og_8056","EbroNfe1","FALSE",415
"5669","EbroNfe1_005770-T1",5213,"og_8309","EbroNfe1","FALSE",1029
"5670","EbroNfe1_005771-T1",41634,"og_8000","EbroNfe1","FALSE",262
"5671","EbroNfe1_005772-T1",32665,"og_29692","EbroNfe1","TRUE",144
"5672","EbroNfe1_005773-T1",33679,"og_2712","EbroNfe1","FALSE",895
"5673","EbroNfe1_005774-T1",38043,"og_9837","EbroNfe1","FALSE",361
"5674","EbroNfe1_005775-T1",1722,"og_8406","EbroNfe1","FALSE",581
"5675","EbroNfe1_005776-T1",1470,"og_9233","EbroNfe1","FALSE",1187
"5676","EbroNfe1_005777-T1",37159,"og_11379","EbroNfe1","FALSE",519
"5677","EbroNfe1_005778-T1",35672,"og_2485","EbroNfe1","FALSE",322
"5678","EbroNfe1_005779-T1",39860,"og_9007","EbroNfe1","FALSE",114
"5679","EbroNfe1_005780-T1",32891,"og_1306","EbroNfe1","FALSE",407
"5680","EbroNfe1_005781-T1",6197,"og_4081","EbroNfe1","FALSE",523
"5681","EbroNfe1_005782-T1",41483,"og_2420","EbroNfe1","FALSE",349
"5682","EbroNfe1_005783-T1",29111,"og_9553","EbroNfe1","FALSE",512
"5683","EbroNfe1_005784-T1",44071,"og_1106","EbroNfe1","FALSE",309
"5684","EbroNfe1_005785-T1",9897,"og_3487","EbroNfe1","FALSE",410
"5685","EbroNfe1_005786-T1",11658,"og_11375","EbroNfe1","FALSE",193
"5686","EbroNfe1_005787-T1",25037,"og_9616","EbroNfe1","FALSE",589
"5687","EbroNfe1_005788-T1",12891,"og_3249","EbroNfe1","FALSE",219
"5688","EbroNfe1_005789-T1",47873,"og_11441","EbroNfe1","FALSE",676
"5689","EbroNfe1_005790-T1",13801,"og_11429","EbroNfe1","FALSE",283
"5690","EbroNfe1_005791-T1",3540,"og_8668","EbroNfe1","FALSE",467
"5691","EbroNfe1_005792-T1",15602,"og_2853","EbroNfe1","FALSE",471
"5692","EbroNfe1_005793-T1",5749,"og_8250","EbroNfe1","FALSE",369
"5693","EbroNfe1_005794-T1",17626,"og_7927","EbroNfe1","FALSE",388
"5694","EbroNfe1_005795-T1",19955,"og_11690","EbroNfe1","FALSE",721
"5695","EbroNfe1_005796-T1",53266,"og_9399","EbroNfe1","FALSE",532
"5696","EbroNfe1_005797-T1",5699,"og_8928","EbroNfe1","FALSE",327
"5697","EbroNfe1_005798-T1",20026,"og_3414","EbroNfe1","FALSE",563
"5698","EbroNfe1_005799-T1",680,"og_7728","EbroNfe1","FALSE",316
"5699","EbroNfe1_005800-T1",2245,"og_8118","EbroNfe1","FALSE",844
"5700","EbroNfe1_005801-T1",18297,"og_0389","EbroNfe1","FALSE",212
"5701","EbroNfe1_005802-T1",56131,"og_11703","EbroNfe1","FALSE",317
"5702","EbroNfe1_005803-T1",16027,"og_2201","EbroNfe1","FALSE",523
"5703","EbroNfe1_005804-T1",887,"og_3646","EbroNfe1","FALSE",622
"5704","EbroNfe1_005805-T1",22966,"og_9264","EbroNfe1","FALSE",174
"5705","EbroNfe1_005806-T1",57643,"og_11517","EbroNfe1","FALSE",261
"5706","EbroNfe1_005807-T1",359,"og_4375","EbroNfe1","FALSE",398
"5707","EbroNfe1_005808-T1",58706,"og_9308","EbroNfe1","FALSE",786
"5708","EbroNfe1_005809-T1",10979,"og_7996","EbroNfe1","FALSE",1138
"5709","EbroNfe1_005810-T1",26033,"og_1802","EbroNfe1","FALSE",290
"5710","EbroNfe1_005811-T1",62194,"og_10919","EbroNfe1","FALSE",128
"5711","EbroNfe1_005812-T1",63629,"og_11111","EbroNfe1","FALSE",578
"5712","EbroNfe1_005813-T1",9501,"og_11405","EbroNfe1","FALSE",272
"5713","EbroNfe1_005814-T1",5882,"og_3599","EbroNfe1","FALSE",727
"5714","EbroNfe1_005815-T1",66603,"og_11014","EbroNfe1","FALSE",193
"5715","EbroNfe1_005816-T1",67608,"og_1116","EbroNfe1","FALSE",365
"5716","EbroNfe1_005817-T1",25980,"og_4051","EbroNfe1","FALSE",307
"5717","EbroNfe1_005818-T1",23951,"og_3175","EbroNfe1","FALSE",410
"5718","EbroNfe1_005819-T1",4853,"og_29693","EbroNfe1","TRUE",114
"5719","EbroNfe1_005820-T1",69436,"og_8233","EbroNfe1","FALSE",369
"5720","EbroNfe1_005821-T1",22132,"og_1867","EbroNfe1","FALSE",391
"5721","EbroNfe1_005822-T1",1289,"og_10989","EbroNfe1","FALSE",426
"5722","EbroNfe1_005823-T1",20818,"og_1340","EbroNfe1","FALSE",294
"5723","EbroNfe1_005824-T1",306,"og_10353","EbroNfe1","FALSE",77
"5724","EbroNfe1_005825-T1",18477,"og_10036","EbroNfe1","FALSE",721
"5725","EbroNfe1_005826-T1",1062,"og_11247","EbroNfe1","FALSE",709
"5726","EbroNfe1_005827-T1",16450,"og_11389","EbroNfe1","FALSE",447
"5727","EbroNfe1_005828-T1",4055,"og_3941","EbroNfe1","FALSE",404
"5728","EbroNfe1_005829-T1",78033,"og_8906","EbroNfe1","FALSE",1034
"5729","EbroNfe1_005830-T1",13358,"og_8178","EbroNfe1","FALSE",475
"5730","EbroNfe1_005831-T1",7159,"og_1889","EbroNfe1","FALSE",430
"5731","EbroNfe1_005832-T1",12630,"og_11453","EbroNfe1","FALSE",142
"5732","EbroNfe1_005833-T1",11753,"og_4234","EbroNfe1","FALSE",121
"5733","EbroNfe1_005834-T1",9139,"og_1664","EbroNfe1","FALSE",560
"5734","EbroNfe1_005835-T1",82771,"og_8905","EbroNfe1","FALSE",160
"5735","EbroNfe1_005836-T1",10337,"og_11437","EbroNfe1","FALSE",364
"5736","EbroNfe1_005837-T1",83867,"og_3351","EbroNfe1","FALSE",191
"5737","EbroNfe1_005838-T1",11069,"og_3907","EbroNfe1","FALSE",572
"5738","EbroNfe1_005839-T1",9150,"og_11283","EbroNfe1","FALSE",285
"5739","EbroNfe1_005840-T1",84962,"og_2410","EbroNfe1","FALSE",462
"5740","EbroNfe1_005841-T1",86712,"og_8580","EbroNfe1","FALSE",1697
"5741","EbroNfe1_005842-T1",9451,"og_9117","EbroNfe1","FALSE",2161
"5742","EbroNfe1_005843-T1",92622,"og_3482","EbroNfe1","FALSE",1019
"5743","EbroNfe1_005844-T1",559,"og_0358","EbroNfe1","FALSE",159
"5744","EbroNfe1_005845-T1",6934,"og_4124","EbroNfe1","FALSE",553
"5745","EbroNfe1_005846-T1",97465,"og_10724","EbroNfe1","FALSE",1675
"5746","EbroNfe1_005847-T1",6086,"og_9401","EbroNfe1","FALSE",83
"5747","EbroNfe1_005848-T1",552,"og_3749","EbroNfe1","FALSE",361
"5748","EbroNfe1_005849-T1",2794,"og_11494","EbroNfe1","FALSE",758
"5749","EbroNfe1_005850-T1",152,"og_2061","EbroNfe1","FALSE",495
"5750","EbroNfe1_005851-T1",248,"og_9279","EbroNfe1","FALSE",377
"5751","EbroNfe1_005852-T1",105044,"og_2056","EbroNfe1","FALSE",366
"5752","EbroNfe1_005853-T1",106842,"og_8039","EbroNfe1","FALSE",349
"5753","EbroNfe1_005854-T1",108858,"og_11287","EbroNfe1","FALSE",640
"5754","EbroNfe1_005855-T1",251,"og_1676","EbroNfe1","FALSE",667
"5755","EbroNfe1_005856-T1",506,"og_10778","EbroNfe1","FALSE",169
"5756","EbroNfe1_005857-T1",1801,"og_3342","EbroNfe1","FALSE",222
"5757","EbroNfe1_005858-T1",3513,"og_9268","EbroNfe1","FALSE",787
"5758","EbroNfe1_005859-T1",113235,"og_7515","EbroNfe1","FALSE",249
"5759","EbroNfe1_005860-T1",3615,"og_8954","EbroNfe1","FALSE",376
"5760","EbroNfe1_005861-T1",7301,"og_4007","EbroNfe1","FALSE",376
"5761","EbroNfe1_005862-T1",110061,"og_10405","EbroNfe1","FALSE",204
"5762","EbroNfe1_005863-T1",769,"og_0378","EbroNfe1","FALSE",445
"5763","EbroNfe1_005864-T1",9236,"og_2229","EbroNfe1","FALSE",569
"5764","EbroNfe1_005865-T1",4071,"og_8538","EbroNfe1","FALSE",345
"5765","EbroNfe1_005866-T1",106023,"og_29694","EbroNfe1","TRUE",141
"5766","EbroNfe1_005867-T1",12695,"og_4140","EbroNfe1","FALSE",749
"5767","EbroNfe1_005868-T1",6095,"og_8702","EbroNfe1","FALSE",341
"5768","EbroNfe1_005869-T1",14708,"og_2841","EbroNfe1","FALSE",304
"5769","EbroNfe1_005870-T1",7576,"og_3737","EbroNfe1","FALSE",250
"5770","EbroNfe1_005871-T1",99992,"og_2295","EbroNfe1","FALSE",776
"5771","EbroNfe1_005872-T1",12909,"og_4072","EbroNfe1","FALSE",196
"5772","EbroNfe1_005873-T1",10002,"og_7843","EbroNfe1","FALSE",138
"5773","EbroNfe1_005874-T1",11138,"og_29695","EbroNfe1","TRUE",177
"5774","EbroNfe1_005875-T1",9442,"og_2457","EbroNfe1","FALSE",407
"5775","EbroNfe1_005876-T1",96478,"og_9477","EbroNfe1","FALSE",459
"5776","EbroNfe1_005877-T1",9140,"og_7505","EbroNfe1","FALSE",221
"5777","EbroNfe1_005878-T1",7179,"og_3982","EbroNfe1","FALSE",577
"5778","EbroNfe1_005879-T1",4953,"og_3479","EbroNfe1","FALSE",600
"5779","EbroNfe1_005880-T1",91559,"og_9641","EbroNfe1","FALSE",1059
"5780","EbroNfe1_005881-T1",4931,"og_10201","EbroNfe1","FALSE",139
"5781","EbroNfe1_005882-T1",1742,"og_1491","EbroNfe1","FALSE",729
"5782","EbroNfe1_005883-T1",2731,"og_2940","EbroNfe1","FALSE",140
"5783","EbroNfe1_005884-T1",740,"og_11012","EbroNfe1","FALSE",288
"5784","EbroNfe1_005885-T1",86717,"og_2232","EbroNfe1","FALSE",377
"5785","EbroNfe1_005886-T1",81955,"og_11460","EbroNfe1","FALSE",641
"5786","EbroNfe1_005887-T1",1682,"og_9106","EbroNfe1","FALSE",514
"5787","EbroNfe1_005888-T1",73923,"og_3418","EbroNfe1","FALSE",335
"5788","EbroNfe1_005889-T1",3422,"og_8437","EbroNfe1","FALSE",411
"5789","EbroNfe1_005890-T1",5706,"og_8897","EbroNfe1","FALSE",906
"5790","EbroNfe1_005891-T1",70223,"og_4097","EbroNfe1","FALSE",512
"5791","EbroNfe1_005892-T1",0,"og_3399","EbroNfe1","FALSE",247
"5792","EbroNfe1_005893-T1",65651,"og_2674","EbroNfe1","FALSE",587
"5793","EbroNfe1_005894-T1",12530,"og_3012","EbroNfe1","FALSE",267
"5794","EbroNfe1_005895-T1",64237,"og_4210","EbroNfe1","FALSE",321
"5795","EbroNfe1_005896-T1",752,"og_10785","EbroNfe1","FALSE",1043
"5796","EbroNfe1_005897-T1",14522,"og_9496","EbroNfe1","FALSE",200
"5797","EbroNfe1_005898-T1",60554,"og_3376","EbroNfe1","FALSE",715
"5798","EbroNfe1_005899-T1",17087,"og_4046","EbroNfe1","FALSE",959
"5799","EbroNfe1_005900-T1",4708,"og_2148","EbroNfe1","FALSE",754
"5800","EbroNfe1_005901-T1",58620,"og_3867","EbroNfe1","FALSE",534
"5801","EbroNfe1_005902-T1",9380,"og_3993","EbroNfe1","FALSE",115
"5802","EbroNfe1_005903-T1",57598,"og_4162","EbroNfe1","FALSE",206
"5803","EbroNfe1_005904-T1",10499,"og_0483","EbroNfe1","FALSE",209
"5804","EbroNfe1_005905-T1",4547,"og_29696","EbroNfe1","TRUE",155
"5805","EbroNfe1_005906-T1",11566,"og_9019","EbroNfe1","FALSE",259
"5806","EbroNfe1_005907-T1",3416,"og_1840","EbroNfe1","FALSE",99
"5807","EbroNfe1_005908-T1",54526,"og_8995","EbroNfe1","FALSE",621
"5808","EbroNfe1_005909-T1",12735,"og_2826","EbroNfe1","FALSE",400
"5809","EbroNfe1_005910-T1",1039,"og_29697","EbroNfe1","TRUE",303
"5810","EbroNfe1_005911-T1",14863,"og_2759","EbroNfe1","FALSE",489
"5811","EbroNfe1_005912-T1",18794,"og_9410","EbroNfe1","FALSE",394
"5812","EbroNfe1_005913-T1",13547,"og_8441","EbroNfe1","FALSE",274
"5813","EbroNfe1_005914-T1",49812,"og_8888","EbroNfe1","FALSE",327
"5814","EbroNfe1_005915-T1",15658,"og_3222","EbroNfe1","FALSE",868
"5815","EbroNfe1_005916-T1",48011,"og_9466","EbroNfe1","FALSE",197
"5816","EbroNfe1_005917-T1",11441,"og_9476","EbroNfe1","FALSE",83
"5817","EbroNfe1_005918-T1",9869,"og_9672","EbroNfe1","FALSE",261
"5818","EbroNfe1_005919-T1",45612,"og_1745","EbroNfe1","FALSE",262
"5819","EbroNfe1_005920-T1",5545,"og_5344","EbroNfe1","FALSE",880
"5820","EbroNfe1_005921-T1",10959,"og_11196","EbroNfe1","FALSE",548
"5821","EbroNfe1_005922-T1",42234,"og_11484","EbroNfe1","FALSE",728
"5822","EbroNfe1_005923-T1",37920,"og_10757","EbroNfe1","FALSE",1177
"5823","EbroNfe1_005924-T1",5139,"og_29698","EbroNfe1","TRUE",1113
"5824","EbroNfe1_005925-T1",3522,"og_3611","EbroNfe1","FALSE",420
"5825","EbroNfe1_005926-T1",2126,"og_3017","EbroNfe1","FALSE",278
"5826","EbroNfe1_005927-T1",3658,"og_7845","EbroNfe1","FALSE",276
"5827","EbroNfe1_005928-T1",34259,"og_3419","EbroNfe1","FALSE",624
"5828","EbroNfe1_005929-T1",2367,"og_8517","EbroNfe1","FALSE",342
"5829","EbroNfe1_005930-T1",6215,"og_11044","EbroNfe1","FALSE",230
"5830","EbroNfe1_005931-T1",7442,"og_11015","EbroNfe1","FALSE",1470
"5831","EbroNfe1_005932-T1",366,"og_4175","EbroNfe1","FALSE",476
"5832","EbroNfe1_005933-T1",12689,"og_10865","EbroNfe1","FALSE",270
"5833","EbroNfe1_005934-T1",14553,"og_11581","EbroNfe1","FALSE",638
"5834","EbroNfe1_005935-T1",23149,"og_10885","EbroNfe1","FALSE",815
"5835","EbroNfe1_005936-T1",18068,"og_9354","EbroNfe1","FALSE",169
"5836","EbroNfe1_005937-T1",19537,"og_10786","EbroNfe1","FALSE",754
"5837","EbroNfe1_005938-T1",20703,"og_3890","EbroNfe1","FALSE",831
"5838","EbroNfe1_005939-T1",16878,"og_8891","EbroNfe1","FALSE",485
"5839","EbroNfe1_005940-T1",102,"og_29699","EbroNfe1","TRUE",67
"5840","EbroNfe1_005941-T1",24561,"og_8170","EbroNfe1","FALSE",513
"5841","EbroNfe1_005942-T1",1476,"og_29700","EbroNfe1","TRUE",354
"5842","EbroNfe1_005943-T1",15347,"og_8336","EbroNfe1","FALSE",309
"5843","EbroNfe1_005944-T1",1340,"og_8854","EbroNfe1","FALSE",558
"5844","EbroNfe1_005945-T1",3533,"og_29701","EbroNfe1","TRUE",91
"5845","EbroNfe1_005946-T1",27488,"og_2433","EbroNfe1","FALSE",931
"5846","EbroNfe1_005947-T1",11813,"og_8990","EbroNfe1","FALSE",789
"5847","EbroNfe1_005948-T1",3599,"og_4150","EbroNfe1","FALSE",479
"5848","EbroNfe1_005949-T1",5939,"og_11316","EbroNfe1","FALSE",1465
"5849","EbroNfe1_005950-T1",27432,"og_4241","EbroNfe1","FALSE",455
"5850","EbroNfe1_005951-T1",9800,"og_11623","EbroNfe1","FALSE",389
"5851","EbroNfe1_005952-T1",6907,"og_10877","EbroNfe1","FALSE",582
"5852","EbroNfe1_005953-T1",26045,"og_8277","EbroNfe1","FALSE",274
"5853","EbroNfe1_005954-T1",415,"og_8930","EbroNfe1","FALSE",283
"5854","EbroNfe1_005955-T1",8330,"og_3146","EbroNfe1","FALSE",217
"5855","EbroNfe1_005956-T1",169,"og_10055","EbroNfe1","FALSE",737
"5856","EbroNfe1_005957-T1",5331,"og_9219","EbroNfe1","FALSE",702
"5857","EbroNfe1_005958-T1",7684,"og_3722","EbroNfe1","FALSE",68
"5858","EbroNfe1_005959-T1",22524,"og_8360","EbroNfe1","FALSE",801
"5859","EbroNfe1_005960-T1",2282,"og_11112","EbroNfe1","FALSE",442
"5860","EbroNfe1_005961-T1",4546,"og_10868","EbroNfe1","FALSE",821
"5861","EbroNfe1_005962-T1",2576,"og_3443","EbroNfe1","FALSE",1576
"5862","EbroNfe1_005963-T1",2839,"og_8093","EbroNfe1","FALSE",536
"5863","EbroNfe1_005964-T1",3250,"og_11627","EbroNfe1","FALSE",361
"5864","EbroNfe1_005965-T1",4722,"og_3873","EbroNfe1","FALSE",634
"5865","EbroNfe1_005966-T1",2671,"og_10767","EbroNfe1","FALSE",375
"5866","EbroNfe1_005967-T1",5266,"og_0209","EbroNfe1","FALSE",390
"5867","EbroNfe1_005968-T1",694,"og_11318","EbroNfe1","FALSE",604
"5868","EbroNfe1_005969-T1",19913,"og_3145","EbroNfe1","FALSE",291
"5869","EbroNfe1_005970-T1",6794,"og_8156","EbroNfe1","FALSE",377
"5870","EbroNfe1_005971-T1",18511,"og_9692","EbroNfe1","FALSE",354
"5871","EbroNfe1_005972-T1",774,"og_3922","EbroNfe1","FALSE",149
"5872","EbroNfe1_005973-T1",8144,"og_3775","EbroNfe1","FALSE",128
"5873","EbroNfe1_005974-T1",16944,"og_9290","EbroNfe1","FALSE",322
"5874","EbroNfe1_005975-T1",9622,"og_5103","EbroNfe1","FALSE",591
"5875","EbroNfe1_005976-T1",10319,"og_8023","EbroNfe1","FALSE",384
"5876","EbroNfe1_005977-T1",9604,"og_9355","EbroNfe1","FALSE",279
"5877","EbroNfe1_005978-T1",13663,"og_8831","EbroNfe1","FALSE",171
"5878","EbroNfe1_005979-T1",10087,"og_9735","EbroNfe1","FALSE",634
"5879","EbroNfe1_005980-T1",15571,"og_9528","EbroNfe1","FALSE",190
"5880","EbroNfe1_005981-T1",6335,"og_2874","EbroNfe1","FALSE",472
"5881","EbroNfe1_005982-T1",16938,"og_1350","EbroNfe1","FALSE",397
"5882","EbroNfe1_005983-T1",8566,"og_10958","EbroNfe1","FALSE",209
"5883","EbroNfe1_005984-T1",3509,"og_10869","EbroNfe1","FALSE",640
"5884","EbroNfe1_005985-T1",4474,"og_4262","EbroNfe1","FALSE",1081
"5885","EbroNfe1_005986-T1",20040,"og_9331","EbroNfe1","FALSE",1166
"5886","EbroNfe1_005987-T1",1427,"og_10457","EbroNfe1","FALSE",370
"5887","EbroNfe1_005988-T1",268,"og_1630","EbroNfe1","FALSE",499
"5888","EbroNfe1_005989-T1",833,"og_9094","EbroNfe1","FALSE",844
"5889","EbroNfe1_005990-T1",2656,"og_8374","EbroNfe1","FALSE",816
"5890","EbroNfe1_005991-T1",24781,"og_9340","EbroNfe1","FALSE",648
"5891","EbroNfe1_005992-T1",284,"og_7970","EbroNfe1","FALSE",363
"5892","EbroNfe1_005993-T1",6074,"og_9120","EbroNfe1","FALSE",333
"5893","EbroNfe1_005994-T1",26453,"og_8063","EbroNfe1","FALSE",223
"5894","EbroNfe1_005995-T1",651,"og_2657","EbroNfe1","FALSE",353
"5895","EbroNfe1_005996-T1",25118,"og_8012","EbroNfe1","FALSE",152
"5896","EbroNfe1_005997-T1",9671,"og_2093","EbroNfe1","FALSE",295
"5897","EbroNfe1_005998-T1",11230,"og_4004","EbroNfe1","FALSE",449
"5898","EbroNfe1_005999-T1",18993,"og_11034","EbroNfe1","FALSE",705
"5899","EbroNfe1_006000-T1",14843,"og_0029","EbroNfe1","FALSE",575
"5900","EbroNfe1_006001-T1",15894,"og_3425","EbroNfe1","FALSE",536
"5901","EbroNfe1_006002-T1",17294,"og_9237","EbroNfe1","FALSE",328
"5902","EbroNfe1_006003-T1",8475,"og_7998","EbroNfe1","FALSE",2202
"5903","EbroNfe1_006004-T1",18880,"og_9063","EbroNfe1","FALSE",694
"5904","EbroNfe1_006005-T1",21581,"og_1100","EbroNfe1","FALSE",639
"5905","EbroNfe1_006006-T1",24369,"og_2218","EbroNfe1","FALSE",210
"5906","EbroNfe1_006007-T1",6447,"og_11250","EbroNfe1","FALSE",527
"5907","EbroNfe1_006008-T1",26454,"og_3806","EbroNfe1","FALSE",255
"5908","EbroNfe1_006009-T1",4950,"og_8045","EbroNfe1","FALSE",337
"5909","EbroNfe1_006010-T1",28790,"og_7821","EbroNfe1","FALSE",824
"5910","EbroNfe1_006011-T1",2074,"og_11715","EbroNfe1","FALSE",436
"5911","EbroNfe1_006012-T1",836,"og_2579","EbroNfe1","FALSE",124
"5912","EbroNfe1_006013-T1",579,"og_11538","EbroNfe1","FALSE",250
"5913","EbroNfe1_006014-T1",32958,"og_0876","EbroNfe1","FALSE",1005
"5914","EbroNfe1_006015-T1",649,"og_2515","EbroNfe1","FALSE",269
"5915","EbroNfe1_006016-T1",312,"og_8340","EbroNfe1","FALSE",732
"5916","EbroNfe1_006017-T1",2163,"og_8960","EbroNfe1","FALSE",127
"5917","EbroNfe1_006018-T1",38911,"og_1022","EbroNfe1","FALSE",455
"5918","EbroNfe1_006019-T1",3243,"og_3360","EbroNfe1","FALSE",270
"5919","EbroNfe1_006020-T1",2917,"og_4049","EbroNfe1","FALSE",307
"5920","EbroNfe1_006021-T1",4568,"og_2355","EbroNfe1","FALSE",218
"5921","EbroNfe1_006022-T1",5597,"og_29702","EbroNfe1","TRUE",161
"5922","EbroNfe1_006023-T1",4456,"og_9723","EbroNfe1","FALSE",684
"5923","EbroNfe1_006024-T1",6827,"og_3631","EbroNfe1","FALSE",429
"5924","EbroNfe1_006025-T1",500,"og_8411","EbroNfe1","FALSE",827
"5925","EbroNfe1_006026-T1",9122,"og_9818","EbroNfe1","FALSE",1275
"5926","EbroNfe1_006027-T1",9264,"og_2838","EbroNfe1","FALSE",849
"5927","EbroNfe1_006028-T1",1921,"og_11356","EbroNfe1","FALSE",82
"5928","EbroNfe1_006029-T1",3023,"og_2001","EbroNfe1","FALSE",287
"5929","EbroNfe1_006030-T1",29114,"og_9480","EbroNfe1","FALSE",2480
"5930","EbroNfe1_006031-T1",4736,"og_8672","EbroNfe1","FALSE",409
"5931","EbroNfe1_006032-T1",12104,"og_11212","EbroNfe1","FALSE",514
